"""TOA5"",""SVRI_AB"",""CR1000"",""56897"",""CR1000.Std.29"",""CPU:SVRI_2018_AB.CR1"",""47300"",""RH_and_Refs_30min_AB"""
"""TIMESTAMP"",""RECORD"",""Batt_volt_Min"",""PTemp"",""Air_T_one_A_Avg"",""RH_one_A_Avg"",""Air_T_two_A_Avg"",""RH_two_A_Avg"",""Air_T_three_A_Avg"",""RH_three_A_Avg"",""Air_T_four_B_Avg"",""Air_Temp_four_B_Avg"",""Air_T_five_B_Avg"",""RH_five_B_Avg"",""Air_T_six_B_Avg"",""RH_six_B_Avg"""
"""TS"",""RN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
""""","""",""Min"",""Smp"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"""
"""2018-06-22 19:00:00"",446,12.69,41.86,14.16215,53.97668,15.4379,54.47513,15.78928,54.18525,-51.2647,-1.978554,-40.38293,-0.04274085,-40.08695,-0.08521786"
"""2018-06-22 19:30:00"",447,12.68,40.96,12.2652,51.96081,13.62797,52.43017,14.2384,52.29063,-50.86443,-1.901704,-40.36752,-0.04549224,-40.08284,-0.0803935"
"""2018-06-22 20:00:00"",448,12.67,39.3,5.92086,45.55628,7.202934,46.46413,7.424101,46.15133,-49.5476,-1.639643,-40.31294,-0.04157245,-40.07463,-0.06614655"
"""2018-06-22 20:30:00"",449,12.65,36.65,-1.41534,38.60188,-0.295861,39.19332,-0.3457252,39.14862,-48.04119,-1.340005,-40.252,-0.03731344,-40.05462,-0.05174884"
"""2018-06-22 21:00:00"",450,12.65,33.47,-6.636419,33.71118,-5.562601,32.46841,-6.87536,33.7134,-46.87833,-1.110939,-40.20712,-0.04066997,-40.03313,-0.03132207"
"""2018-06-22 21:30:00"",451,12.64,30.91,-11.44182,28.9679,-10.33084,26.84224,-11.98718,28.62038,-45.7891,-0.8948783,-40.16166,-0.03498536,-40.02431,-0.02718162"
"""2018-06-22 22:00:00"",452,12.63,28.79,-17.00313,23.37477,-15.41573,21.23331,-17.22921,23.65468,-44.72666,-0.6836186,-40.12048,-0.03499383,-40.01357,-0.02715024"
"""2018-06-22 22:30:00"",453,12.62,27.12,-23.8232,16.6665,-21.85265,15.14952,-23.58484,17.68417,-43.51008,-0.4540532,-40.07584,-0.02085649,-40.00449,-0.01881986"
"""2018-06-22 23:00:00"",454,12.61,25.7,-28.86054,10.53019,-26.23522,10.89219,-27.33146,14.02302,-42.79871,-0.3300516,-40.05118,-0.01384172,-40,-0.01357771"
"""2018-06-22 23:30:00"",455,12.6,24.75,-28.42608,11.24647,-26.49661,9.681147,-27.78185,13.2995,-42.65682,-0.3052349,-40.04635,-0.01357773,-40.00121,-0.01357773"
"""2018-06-23 00:00:00"",456,12.59,23.93,-29.85525,10.21226,-28.76514,8.307532,-30.27823,10.19133,-42.03839,-0.1946141,-40.02323,-0.01346458,-40.01022,-0.01357773"
"""2018-06-23 00:30:00"",457,12.58,23.1,-32.74224,7.621674,-31.33989,5.591993,-32.92816,7.660158,-41.53259,-0.1025976,-40.01019,-0.001961338,-40.01305,-0.0135791"
"""2018-06-23 01:00:00"",458,12.57,22.19,-37.413,2.885789,-35.9016,1.363215,-37.42088,3.530629,-40.69996,0.04263422,-39.97929,-0.005017688,-40.00396,-0.01358158"
"""2018-06-23 01:30:00"",459,12.56,21.56,-41.8023,-3.093782,-39.77831,-2.444777,-41.20399,-0.005209699,-39.98679,0.1747966,-39.95506,-0.003206923,-40,-0.01358228"
"""2018-06-23 02:00:00"",460,12.55,21.12,-42.14069,-3.789736,-39.56461,-3.492321,-41.01105,0.2430486,-40.03878,0.1640445,-39.95631,-0.002867383,-40,-0.01358234"
"""2018-06-23 02:30:00"",461,12.55,21.31,-42.00913,-2.418185,-40.12179,-5.48421,-41.46844,-0.9760421,-39.78996,0.215846,-39.95416,-0.003621958,-40.00003,-0.01358234"
"""2018-06-23 03:00:00"",462,12.53,22.11,-42.85742,-4.480437,-40.11413,-4.930842,-41.10888,-0.2471986,-39.94027,0.1946425,-39.9568,-0.005659309,-40.00728,-0.01358234"
"""2018-06-23 03:30:00"",463,12.53,23.1,-32.53858,6.379399,-30.52526,6.02075,-31.54443,9.270664,-41.8558,-0.1569892,-40.01947,-0.02591963,-40.01917,-0.02539143"
"""2018-06-23 04:00:00"",464,12.53,24.28,-17.01789,22.1034,-15.54779,21.73994,-16.47716,24.22473,-44.87877,-0.7262967,-40.12909,-0.04772078,-40.03452,-0.02716163"
"""2018-06-23 04:30:00"",465,12.52,24.81,-13.66613,26.04586,-12.29723,25.25908,-13.49758,27.46862,-45.56633,-0.8652304,-40.15905,-0.05374692,-40.03938,-0.02715634"
"""2018-06-23 05:00:00"",466,12.52,25.46,-9.139997,30.70567,-7.965067,29.35928,-9.129663,31.874,-46.51533,-1.057029,-40.20178,-0.0553294,-40.04043,-0.02715554"
"""2018-06-23 05:30:00"",467,12.51,25.83,-8.219457,31.73015,-7.136745,30.5596,-8.339657,32.61998,-46.67783,-1.091235,-40.20755,-0.0544241,-40.03383,-0.02715547"
"""2018-06-23 06:00:00"",468,12.51,26.1,-7.263622,32.73872,-6.199316,31.71469,-7.348671,33.61014,-46.89277,-1.134797,-40.21622,-0.0584597,-40.02716,-0.02715547"
"""2018-06-23 06:30:00"",469,12.51,26.16,-9.171105,31.02747,-7.978075,29.8198,-9.28482,31.66411,-46.46964,-1.048805,-40.20039,-0.05431095,-40.02716,-0.02715547"
"""2018-06-23 07:00:00"",470,12.51,26.41,-8.30594,33.75139,-7.008964,30.34628,-8.478301,32.62779,-46.67862,-1.091763,-40.20766,-0.05431095,-40.02716,-0.02715547"
"""2018-06-23 07:30:00"",471,12.51,27.34,-3.525029,38.9735,-2.495536,34.71801,-4.48128,36.59328,-47.53704,-1.265294,-40.24455,-0.05713965,-40.03281,-0.02715547"
"""2018-06-23 08:00:00"",472,12.52,28.69,0.1745642,42.34542,1.069714,38.94118,-0.9135028,39.99481,-48.27208,-1.413518,-40.27536,-0.06057179,-40.02784,-0.02715547"
"""2018-06-23 08:30:00"",473,12.53,30.33,2.324393,44.10318,3.262421,41.50924,1.355853,42.247,-48.75804,-1.511344,-40.29565,-0.06739799,-40.03711,-0.0271176"
"""2018-06-23 09:00:00"",474,12.53,32.01,2.96259,43.52473,3.9059,42.50905,2.19586,42.95158,-48.90876,-1.540732,-40.29977,-0.06153754,-40.04962,-0.02752585"
"""2018-06-23 09:30:00"",475,12.53,33.06,3.19331,43.70242,4.052529,42.67587,2.689821,43.26909,-48.97333,-1.552996,-40.30234,-0.05448117,-40.05429,-0.02714633"
"""2018-06-23 10:00:00"",476,12.75,33.77,4.102781,44.49939,4.978629,43.49596,3.580712,44.23899,-49.18052,-1.595164,-40.31347,-0.05455195,-40.05429,-0.02714402"
"""2018-06-23 10:30:00"",477,12.72,34.65,5.666208,45.97188,6.536965,45.12182,5.035562,45.69139,-49.48861,-1.655899,-40.32286,-0.05828426,-40.05429,-0.02718173"
"""2018-06-23 11:00:00"",478,12.77,35.44,7.785809,48.21871,8.689729,47.23899,7.299938,47.88041,-49.95674,-1.74708,-40.34267,-0.064983,-40.05688,-0.03720305"
"""2018-06-23 11:30:00"",479,12.9,36.36,9.354984,49.90896,10.25526,48.87627,8.922334,49.52888,-50.30682,-1.814123,-40.35715,-0.06769228,-40.06324,-0.04070583"
"""2018-06-23 12:00:00"",480,13.08,36.85,10.61917,51.22866,11.50044,50.27227,10.18954,50.81636,-50.57972,-1.867256,-40.37057,-0.06791802,-40.06245,-0.04070558"
"""2018-06-23 12:30:00"",481,13.11,37.48,13.03069,53.74417,13.91785,52.84819,12.81887,53.32022,-51.11232,-1.972336,-40.3904,-0.07440073,-40.06381,-0.04070557"
"""2018-06-23 13:00:00"",482,13.12,38.25,13.56318,54.27108,14.44415,53.84797,13.52662,53.84698,-51.22034,-1.990502,-40.39495,-0.07195087,-40.05774,-0.04436153"
"""2018-06-23 13:30:00"",483,13.15,38.64,13.41751,54.13004,14.3105,53.48817,13.25107,53.7119,-51.18974,-1.984133,-40.39258,-0.06840797,-40.05454,-0.05333184"
"""2018-06-23 14:00:00"",484,13.18,38.95,15.03088,55.7491,15.91189,55.22739,15.00921,55.46036,-51.55808,-2.057403,-40.40638,-0.07406152,-40.06027,-0.05427409"
"""2018-06-23 14:30:00"",485,12.91,39.48,16.68036,57.43503,17.61433,56.99126,16.71187,57.16502,-51.91267,-2.125434,-40.42187,-0.08129807,-40.05522,-0.05427409"
"""2018-06-23 15:00:00"",486,12.86,39.89,17.89233,58.60543,18.83142,58.28306,17.93624,58.38124,-52.16267,-2.171152,-40.43054,-0.08129807,-40.05428,-0.05427409"
"""2018-06-23 15:30:00"",487,12.74,40.54,18.98486,59.76595,19.95527,59.45105,19.13083,59.63419,-52.41738,-2.214873,-40.44316,-0.07979046,-40.05435,-0.05412333"
"""2018-06-23 16:00:00"",488,12.71,41.1,18.24553,58.8592,19.18055,58.90025,18.27161,58.67007,-52.21479,-2.174243,-40.42993,-0.07722751,-40.05522,-0.05491483"
"""2018-06-23 16:30:00"",489,12.7,41.43,19.16788,59.74183,20.09315,59.95052,19.44287,59.73814,-52.43412,-2.212423,-40.44045,-0.07911202,-40.05454,-0.05434947"
"""2018-06-23 17:00:00"",490,12.69,41.48,20.17301,60.65737,21.12149,61.13724,20.70953,60.79316,-52.65091,-2.252601,-40.44859,-0.08110961,-40.05428,-0.05442486"
"""2018-06-23 17:30:00"",491,12.68,41.67,21.46975,61.89986,22.37258,62.35791,22.14154,62.03178,-52.90838,-2.297716,-40.45801,-0.07858437,-40.05171,-0.05442486"
"""2018-06-23 18:00:00"",492,12.68,41.57,23.77417,64.11331,24.5299,64.92768,25.28574,64.39535,-53.41584,-2.388324,-40.47482,-0.08118499,-40.0401,-0.05359567"
"""2018-06-23 18:30:00"",493,12.68,41.24,22.31446,62.59371,23.18812,63.49126,24.14568,62.9944,-53.1107,-2.335934,-40.46766,-0.08141113,-40.02755,-0.05427409"
"""2018-06-23 19:00:00"",494,12.69,40.86,20.85189,61.12951,21.78499,61.80236,21.69302,61.52413,-52.79794,-2.282226,-40.4544,-0.08141113,-40.02721,-0.05159808"
"""2018-06-23 19:30:00"",495,12.67,40.07,17.59069,57.55711,18.74459,58.12119,18.28895,58.48101,-52.171,-2.167308,-40.43087,-0.07892358,-40.02714,-0.04074326"
"""2018-06-23 20:00:00"",496,12.66,38.95,12.88057,52.3604,14.24775,53.29799,13.96149,54.17448,-51.26217,-1.986922,-40.39322,-0.07462688,-40.02714,-0.04070557"
"""2018-06-23 20:30:00"",497,12.65,36.53,1.880945,41.76271,2.81951,40.87627,1.306544,42.47023,-48.75539,-1.485489,-40.28675,-0.05461331,-40.02755,-0.03056687"
"""2018-06-23 21:00:00"",498,12.64,32.99,-7.41535,32.1487,-5.625067,32.44882,-7.509029,33.97734,-46.93456,-1.123978,-40.21179,-0.04617276,-40.017,-0.02634692"
"""2018-06-23 21:30:00"",499,12.63,29.99,-14.12004,24.96577,-11.83092,25.56695,-13.43797,28.47131,-45.75954,-0.8929366,-40.16456,-0.03739897,-40.00581,-0.02544767"
"""2018-06-23 22:00:00"",500,12.62,28.04,-16.98099,22.05153,-14.27865,22.35615,-15.33918,26.3203,-45.29955,-0.8018743,-40.14576,-0.03043379,-40,-0.01376496"
"""2018-06-23 22:30:00"",501,12.62,27.09,-15.7525,22.85146,-13.46263,23.5596,-14.61032,26.41264,-45.32349,-0.8075672,-40.14645,-0.03243547,-40,-0.01357763"
"""2018-06-23 23:00:00"",502,12.61,26.59,-12.83105,26.53721,-11.0483,26.69539,-11.98829,28.93971,-45.87194,-0.9207205,-40.17353,-0.04020515,-40,-0.01357772"
"""2018-06-23 23:30:00"",503,12.6,25.55,-20.17904,18.91943,-18.64661,19.37557,-20.22743,20.80655,-44.13517,-0.5759974,-40.09889,-0.02930526,-40.00158,-0.01357773"
"""2018-06-24 00:00:00"",504,12.58,24.28,-27.319,11.23704,-24.4621,12.08746,-26.61907,15.14724,-43.01365,-0.3726709,-40.0594,-0.01931055,-40.01116,-0.01357773"
"""2018-06-24 00:30:00"",505,12.58,23.29,-31.23442,7.660405,-27.88433,8.501757,-29.39645,12.37044,-42.47001,-0.2757826,-40.04341,-0.0145963,-40.00618,-0.01357797"
"""2018-06-24 01:00:00"",506,12.57,22.45,-31.0816,8.086731,-28.21448,8.170949,-29.33452,12.2985,-42.45697,-0.2754993,-40.04285,-0.0149012,-40.0043,-0.01358074"
"""2018-06-24 01:30:00"",507,12.56,23.78,-3.870879,35.66114,-0.9350225,34.5314,-0.6771839,41.01994,-48.50803,-1.463821,-40.28896,-0.06915597,-40.00999,-0.01358218"
"""2018-06-24 02:00:00"",508,12.55,26.31,8.01116,48.4113,8.969563,46.75166,7.791183,48.85339,-50.19585,-1.803374,-40.36027,-0.08392802,-40.01358,-0.0226696"
"""2018-06-24 02:30:00"",509,12.55,27.4,2.771763,43.1929,3.629997,42.18588,2.425263,43.33075,-48.999,-1.564058,-40.30803,-0.0707558,-40.01357,-0.02715573"
"""2018-06-24 03:00:00"",510,12.54,27.53,0.4089125,40.80828,1.366144,39.31028,0.04898938,41.15463,-48.5266,-1.467792,-40.29475,-0.06788871,-40.01357,-0.02692919"
"""2018-06-24 03:30:00"",511,12.53,27.25,-1.260791,39.06126,-0.2660713,37.69338,-1.641081,39.38788,-48.14381,-1.391529,-40.27344,-0.05883686,-40.01357,-0.0239119"
"""2018-06-24 04:00:00"",512,12.52,26.13,-6.191395,34.12802,-4.964232,32.40025,-6.820988,34.5923,-47.10613,-1.181603,-40.22569,-0.05706421,-40.01339,-0.01410576"
"""2018-06-24 04:30:00"",513,12.52,25.13,-10.27309,30.04274,-8.942245,27.53041,-10.84004,30.8238,-46.29022,-1.015992,-40.19186,-0.04816325,-40.00166,-0.01357774"
"""2018-06-24 05:00:00"",514,12.51,23.96,-18.78641,21.45826,-17.4441,19.52226,-19.46835,22.23905,-44.44392,-0.6423024,-40.11258,-0.03209626,-40.00234,-0.01357774"
"""2018-06-24 05:30:00"",515,12.51,22.42,-29.76722,9.667356,-28.01896,9.877766,-29.72418,11.88404,-42.36834,-0.2594662,-40.03821,-0.0140313,-40.00581,-0.01357916"
"""2018-06-24 06:00:00"",516,12.51,20.88,-41.01228,-1.946232,-39.73958,-1.131427,-41.31455,0.1284058,-40.01119,0.1705682,-39.95676,-0.001471328,-40,-0.01358191"
"""2018-06-24 06:30:00"",517,12.5,19.92,-44.89676,-5.716529,-40.66478,-6.134602,-43.26915,-0.8656062,-39.81219,0.202565,-39.95205,-0.001471419,-40,-0.01358231"
"""2018-06-24 07:00:00"",518,12.5,20.08,-39.56687,8.882285,-32.99766,-2.887907,-36.32058,7.299263,-41.45946,-0.09726465,-40.00785,-0.01014903,-40.00038,-0.01358234"
"""2018-06-24 07:30:00"",519,12.5,21.81,-28.67025,22.95808,-28.74273,5.826861,-32.57174,9.312694,-41.86342,-0.162724,-40.02196,-0.009054894,-40.00457,-0.01358234"
"""2018-06-24 08:00:00"",520,12.51,23.96,-24.69359,26.35967,-27.72787,6.714009,-32.31384,8.578702,-41.71729,-0.1335588,-40.01456,-0.01029985,-40.00664,-0.01358225"
"""2018-06-24 08:30:00"",521,12.52,27.21,-19.94916,31.86807,-23.08326,12.02891,-27.22494,13.60513,-42.71796,-0.3134484,-40.0496,-0.02504564,-40.01426,-0.01652104"
"""2018-06-24 09:00:00"",522,12.52,30.57,-20.08297,23.68241,-21.81328,17.25551,-24.1869,16.61381,-43.30848,-0.4125749,-40.06596,-0.02813611,-40.04217,-0.02779668"
"""2018-06-24 09:30:00"",523,12.52,33.17,-11.51935,29.82404,-11.8559,27.96682,-13.2891,27.32009,-45.55209,-0.8528328,-40.15437,-0.0417788,-40.07432,-0.02718694"
"""2018-06-24 10:00:00"",524,12.78,35.12,1.17572,42.02647,1.542995,41.67457,-0.1700771,39.7898,-48.20543,-1.3835,-40.26266,-0.05673949,-40.08143,-0.03577778"
"""2018-06-24 10:30:00"",525,12.74,36.24,2.014835,43.0351,2.680485,41.94247,0.729358,41.32151,-48.53273,-1.449354,-40.27726,-0.05427731,-40.07896,-0.04070798"
"""2018-06-24 11:00:00"",526,12.73,37.19,3.379903,44.13767,4.072843,43.83976,2.475142,42.8329,-48.85588,-1.512521,-40.28942,-0.05438742,-40.07888,-0.04070576"
"""2018-06-24 11:30:00"",527,12.77,38.34,5.04536,46.47944,5.719565,45.54442,4.066203,44.30825,-49.16957,-1.573082,-40.30152,-0.05329416,-40.08344,-0.04432385"
"""2018-06-24 12:00:00"",528,13.06,38.64,-1.735293,41.44799,-1.608842,37.37762,-3.5436,36.50502,-47.47309,-1.223466,-40.22463,-0.02774009,-40.0816,-0.05427409"
"""2018-06-24 12:30:00"",529,13.08,38.51,-1.982579,40.38204,-1.557394,37.44905,-3.259227,37.00359,-47.58001,-1.245251,-40.22957,-0.02958692,-40.08695,-0.05427409"
"""2018-06-24 13:00:00"",530,13.1,38.6,-0.1807926,42.20685,0.1618505,38.33545,-1.702163,38.47694,-47.89891,-1.310795,-40.24371,-0.03648425,-40.0897,-0.05427409"
"""2018-06-24 13:30:00"",531,13.11,39.17,2.070414,43.93963,2.554396,41.16253,0.8947015,41.11251,-48.46683,-1.422433,-40.26756,-0.04055481,-40.08382,-0.05427409"
"""2018-06-24 14:00:00"",532,12.98,39.62,1.980711,43.89018,2.461414,41.19679,0.9224417,41.132,-48.46936,-1.421453,-40.26601,-0.03686116,-40.09497,-0.0542364"
"""2018-06-24 14:30:00"",533,12.83,39.98,3.344385,45.70983,3.92753,42.88189,2.825691,43.04539,-48.88316,-1.504825,-40.28426,-0.03859491,-40.10312,-0.05668627"
"""2018-06-24 15:00:00"",534,12.78,40.35,3.598908,45.80552,4.311482,42.81872,2.999066,43.17319,-48.90894,-1.508481,-40.28362,-0.03343133,-40.10824,-0.05431179"
"""2018-06-24 15:30:00"",535,12.73,40.54,0.6780573,43.20885,1.296179,39.85411,-0.08151616,39.97698,-48.21314,-1.363712,-40.25064,-0.02596865,-40.11054,-0.05427409"
"""2018-06-24 16:00:00"",536,12.7,40.12,-3.073149,38.94984,-2.440442,36.34027,-3.399849,36.50438,-47.46378,-1.214044,-40.21811,-0.02446103,-40.11224,-0.05427409"
"""2018-06-24 16:30:00"",537,12.69,39.3,-5.69112,36.07418,-5.088075,33.7831,-5.769064,34.05047,-46.93702,-1.1113,-40.19817,-0.02189809,-40.0998,-0.0554048"
"""2018-06-24 17:00:00"",538,12.68,38.12,-8.127086,32.62111,-7.314292,31.60667,-7.947415,31.78366,-46.45097,-1.014549,-40.1799,-0.02544098,-40.0836,-0.05427409"
"""2018-06-24 17:30:00"",539,12.67,37.23,-8.122976,32.37748,-7.236463,31.5937,-8.05668,31.65906,-46.42624,-1.010968,-40.17963,-0.02736319,-40.08137,-0.04537917"
"""2018-06-24 18:00:00"",540,12.67,35.71,-12.79243,28.04618,-12.31188,26.45628,-13.36163,26.47196,-45.31807,-0.7945125,-40.13493,-0.02370723,-40.06147,-0.03614504"
"""2018-06-24 18:30:00"",541,12.66,33.77,-16.81801,23.40188,-16.08267,22.56599,-16.5758,22.62902,-44.49807,-0.6323341,-40.10644,-0.02046698,-40.04561,-0.02762904"
"""2018-06-24 19:00:00"",542,12.66,32.26,-20.54864,19.45988,-19.84762,18.57246,-19.96366,18.80044,-43.70745,-0.4833704,-40.07514,-0.01357255,-40.02854,-0.02737129"
"""2018-06-24 19:30:00"",543,12.65,30.78,-23.31787,16.44208,-22.59473,15.69836,-22.61027,15.82052,-43.14895,-0.3902212,-40.06322,-0.01357293,-40.02993,-0.02714585"
"""2018-06-24 20:00:00"",544,12.64,28.92,-24.32627,15.35582,-23.67143,14.64563,-24.11809,15.44922,-43.07856,-0.3814175,-40.0629,-0.0136503,-40.01927,-0.0269989"
"""2018-06-24 20:30:00"",545,12.63,26.93,-27.14067,12.69168,-26.73501,11.91574,-27.68645,12.57247,-42.51008,-0.278864,-40.04168,-0.01361513,-40.00988,-0.01572711"
"""2018-06-24 21:00:00"",546,12.62,24.89,-32.51631,6.932134,-32.04075,6.705273,-33.11003,7.318646,-41.46205,-0.08995224,-40.00283,-0.003469852,-40.00143,-0.01357771"
"""2018-06-24 21:30:00"",547,12.6,23.29,-36.4169,3.285664,-35.73242,2.781501,-36.86038,3.472958,-40.68851,0.04673207,-39.97801,-0.007128481,-40.01139,-0.01357801"
"""2018-06-24 22:00:00"",548,12.59,22.08,-39.22066,0.2995784,-38.45636,0.02522835,-39.61903,0.8851981,-40.16738,0.1333571,-39.96039,-0.005092863,-40.00637,-0.01358088"
"""2018-06-24 22:30:00"",549,12.58,21.04,-42.35622,-2.764251,-41.64991,-3.307504,-42.74773,-2.556068,-39.46867,0.2755684,-39.94578,0,-40,-0.01358222"
"""2018-06-24 23:00:00"",550,12.57,20.1,-45.20452,-5.472549,-44.3142,-6.512012,-45.69975,-5.506656,-38.87327,0.3830218,-39.92718,0.004338803,-40,-0.01358233"
"""2018-06-24 23:30:00"",551,12.56,19.44,-45.7562,-6.109676,-44.79521,-6.831729,-45.93736,-5.62026,-38.85063,0.3847952,-39.92718,0.003584229,-40,-0.01358234"
"""2018-06-25 00:00:00"",552,12.55,18.82,-48.36065,-8.590114,-47.60588,-9.396037,-48.71537,-8.562685,-38.25787,0.4934917,-39.90813,0.01252594,-40,-0.01358234"
"""2018-06-25 00:30:00"",553,12.54,18.28,-53.98018,-14.27952,-53.32305,-14.81029,-54.19931,-14.03805,-37.16376,0.6899858,-39.87157,0.01814762,-40,-0.01358239"
"""2018-06-25 01:00:00"",554,12.52,17.87,-58.38334,-19.09097,-57.91488,-19.15368,-58.71054,-18.5241,-36.27959,0.8457274,-39.83722,0.02709281,-40.00434,-0.01358414"
"""2018-06-25 01:30:00"",555,12.52,17.44,-61.42201,-22.23273,-60.83071,-22.24997,-61.73325,-21.47251,-35.72797,0.9408346,-39.81259,0.02551152,-40.00649,-0.01434087"
"""2018-06-25 02:00:00"",556,12.5,17.11,-62.9264,-24.12454,-62.39059,-23.68051,-63.26864,-22.98328,-35.43968,0.985463,-39.80272,0.01630424,-40.01472,-0.02679632"
"""2018-06-25 02:30:00"",557,12.5,16.81,-65.11827,-26.35204,-64.60298,-25.93062,-65.47025,-25.21481,-34.98026,1.072576,-39.7865,0.01751207,-40.04046,-0.02841937"
"""2018-06-25 03:00:00"",558,12.49,16.41,-67.84914,-28.7289,-67.2455,-29.03306,-68.27581,-28.27422,-34.33428,1.195312,-39.76132,0.02373943,-40.07552,-0.03230676"
"""2018-06-25 03:30:00"",559,12.48,16.14,-69.88032,-31.02158,-69.30079,-30.8896,-70.18666,-30.03989,-33.96014,1.265361,-39.74453,0.02475845,-40.14478,-0.05336654"
"""2018-06-25 04:00:00"",560,12.48,15.95,-70.62209,-31.8402,-69.99984,-31.58091,-70.8739,-30.66798,-33.82639,1.29178,-39.73652,0.01370018,-40.28117,-0.08601297"
"""2018-06-25 04:30:00"",561,12.48,15.9,-70.58521,-32.09231,-70.03725,-31.38186,-70.8185,-30.58552,-33.84424,1.289062,-39.73679,-0.002075785,-40.51623,-0.1409646"
"""2018-06-25 05:00:00"",562,12.47,15.75,-71.22633,-32.7874,-70.8203,-32.05174,-71.54853,-31.36216,-33.67878,1.321709,-39.73498,-0.004793175,-40.86032,-0.2307518"
"""2018-06-25 05:30:00"",563,12.46,15.51,-72.40213,-33.6276,-71.84027,-33.25324,-72.61722,-32.46659,-33.4458,1.365942,-39.72293,-0.01305857,-41.15859,-0.2991017"
"""2018-06-25 06:00:00"",564,12.46,15.29,-73.1208,-34.52584,-72.50645,-34.0177,-73.43414,-33.20708,-33.28778,1.395116,-39.71471,-0.01419082,-41.41361,-0.358054"
"""2018-06-25 06:30:00"",565,12.46,15.31,-72.83729,-34.22112,-71.7067,-33.83201,-72.71014,-32.58733,-33.4187,1.371641,-39.72147,-0.03374094,-41.74121,-0.4457276"
"""2018-06-25 07:00:00"",566,12.46,15.8,-66.09926,-20.16568,-63.73267,-28.33876,-65.52959,-25.00845,-35.016,1.067104,-39.78793,-0.07038797,-42.24275,-0.5352882"
"""2018-06-25 07:30:00"",567,12.47,17.01,-56.13945,-8.905343,-57.46263,-22.03329,-60.47546,-19.47312,-36.10051,0.8823972,-39.82971,-0.1173762,-42.98003,-0.729242"
"""2018-06-25 08:00:00"",568,12.47,18.79,-48.58272,0.4168625,-52.3448,-16.60708,-55.44358,-15.28117,-36.91559,0.7460139,-39.86149,-0.1932294,-43.88486,-0.9762247"
"""2018-06-25 08:30:00"",569,12.49,21.34,-43.189,5.423763,-47.24673,-10.5542,-50.52019,-10.16557,-37.93351,0.5668701,-39.89311,-0.2242724,-43.92225,-0.9951544"
"""2018-06-25 09:00:00"",570,12.5,23.96,-42.77899,9.166814,-46.00226,-8.111341,-48.90187,-8.700204,-38.2266,0.5181659,-39.89832,-0.2096584,-43.00521,-0.7707979"
"""2018-06-25 09:30:00"",571,12.5,26.19,-37.55927,11.46212,-40.85795,-3.88824,-43.59587,-4.093358,-39.15438,0.3492489,-39.92792,-0.1627993,-41.84319,-0.4865521"
"""2018-06-25 10:00:00"",572,12.9,27.91,-35.14019,12.80481,-38.28391,-0.6501605,-40.89376,-1.330748,-39.71467,0.2447409,-39.94312,-0.1263872,-41.04266,-0.2911319"
"""2018-06-25 10:30:00"",573,12.85,29.02,-33.23285,9.652341,-34.34,4.823794,-36.06679,4.06823,-40.80825,0.03699936,-39.96967,-0.1013805,-40.60998,-0.1747003"
"""2018-06-25 11:00:00"",574,12.86,30.02,-29.51976,14.2507,-31.16197,8.118949,-32.66244,6.585476,-41.31453,-0.05042507,-39.98869,-0.08365282,-40.42162,-0.1183888"
"""2018-06-25 11:30:00"",575,12.86,30.53,-28.27998,15.92917,-29.39749,9.589637,-30.69923,8.487624,-41.69746,-0.1225592,-40.00422,-0.06373124,-40.30233,-0.08533924"
"""2018-06-25 12:00:00"",576,13.14,31.05,-25.87909,16.82064,-25.94387,13.24472,-26.92708,12.59083,-42.51644,-0.2732026,-40.03446,-0.05866749,-40.23878,-0.06933784"
"""2018-06-25 12:30:00"",577,13.17,31.4,-24.80764,16.93673,-24.46583,15.99023,-25.47782,14.67703,-42.9272,-0.3472088,-40.0489,-0.05553681,-40.20039,-0.05508438"
"""2018-06-25 13:00:00"",578,13.18,31.83,-22.3987,19.0071,-22.26365,17.38793,-23.31191,16.66709,-43.31063,-0.4150362,-40.061,-0.05308602,-40.174,-0.05681863"
"""2018-06-25 13:30:00"",579,13.21,32.37,-20.39179,22.35636,-20.23909,19.27553,-21.67557,18.45183,-43.64793,-0.4726424,-40.07125,-0.0478449,-40.16566,-0.05429205"
"""2018-06-25 14:00:00"",580,13.18,33.1,-18.01371,23.52545,-17.43345,22.01385,-18.9222,21.29515,-44.22594,-0.5804118,-40.09248,-0.04682504,-40.16381,-0.05428995"
"""2018-06-25 14:30:00"",581,12.85,34.15,-14.7341,27.14679,-14.18064,25.20523,-15.16235,24.92669,-44.99693,-0.7310335,-40.12207,-0.05221666,-40.16788,-0.05436566"
"""2018-06-25 15:00:00"",582,12.79,34.81,-12.45411,29.03641,-11.88347,27.32773,-13.11526,26.81817,-45.40303,-0.8117756,-40.13676,-0.04651672,-40.17054,-0.05801365"
"""2018-06-25 15:30:00"",583,12.74,35.32,-11.73774,29.75541,-10.99435,28.03664,-12.02714,28.08601,-45.67385,-0.8647949,-40.14703,-0.03984,-40.16463,-0.05465278"
"""2018-06-25 16:00:00"",584,12.7,35.96,-10.38293,30.86745,-9.466639,29.66166,-10.64371,29.63557,-46.00303,-0.9285792,-40.16022,-0.03644665,-40.16885,-0.05913629"
